Order ID,Customer ID,Product ID,Category,Sub-Category,Segment,Ship Mode,Payment Mode,Return Status,Order Date,Region,Sales,Profit,Category.1,City,Country,Customer ID.1,Customer Name,Order ID.1,Payment Mode.1,Product ID.1,Product Name,Profit.1,Region.1,Return Status.1,Row ID,Sales.1,Segment.1,Ship Date,Ship Mode.1,State,Sub-Category.1,Order Date.1
ORD108858,CUST1243,PROD77143,Furniture,Tables,Home Office,First Class,Card,Not Returned,2024-08-30,West,154.08,44.34,Furniture,Delhi,Germany,CUST1243,Diana Martinez,ORD108858,Card,PROD77143,Send Tables,44.34,West,Not Returned,8859,154.08,Home Office,2024-09-05,First Class,Texas,Tables,2024-08-30
ORD108859,CUST7212,PROD71327,Electronics,Accessories,Home Office,Standard,Card,Not Returned,2022-11-09,East,252.09,-17.12,Electronics,Munich,Canada,CUST7212,Rachael Watts,ORD108859,Card,PROD71327,Size Accessories,-17.12,East,Not Returned,8860,252.09,Home Office,2022-11-18,Standard,New York,Accessories,2022-11-09
ORD108860,CUST1493,PROD19370,Furniture,Chairs,Home Office,Standard,Online,Returned,2022-03-29,West,1780.76,151.18,Furniture,New York City,India,CUST1493,Grace Taylor,ORD108860,Online,PROD19370,Much Chairs,151.18,West,Returned,8861,1780.76,Home Office,2022-04-04,Standard,Texas,Chairs,2022-03-29
ORD108861,CUST6083,PROD65223,Furniture,Tables,Corporate,Same Day,Card,Not Returned,2023-03-01,East,1865.12,-35.26,Furniture,Toronto,UK,CUST6083,Scott Dunn,ORD108861,Card,PROD65223,Example Tables,-35.26,East,Not Returned,8862,1865.12,Corporate,2023-03-04,Same Day,New York,Tables,2023-03-01
ORD108862,CUST9506,PROD80327,Electronics,Laptops,Home Office,Standard,COD,Returned,2024-09-27,North,1032.06,101.45,Electronics,Houston,Germany,CUST9506,Caroline Mcpherson,ORD108862,COD,PROD80327,Form Laptops,101.45,North,Returned,8863,1032.06,Home Office,2024-09-30,Standard,Ontario,Laptops,2024-09-27
ORD108863,CUST6645,PROD45716,Electronics,Accessories,Consumer,Same Day,Online,Not Returned,2021-02-02,South,1203.65,240.79,Electronics,Mumbai,India,CUST6645,Jillian Farrell,ORD108863,Online,PROD45716,Company Accessories,240.79,South,Not Returned,8864,1203.65,Consumer,2021-02-08,Same Day,Texas,Accessories,2021-02-02
ORD108864,CUST4129,PROD81907,Clothing,Jackets,Corporate,First Class,Card,Returned,2025-05-22,West,559.66,-57.03,Clothing,Toronto,Canada,CUST4129,James Frye,ORD108864,Card,PROD81907,Democrat Jackets,-57.03,West,Returned,8865,559.66,Corporate,2025-05-29,First Class,Maharashtra,Jackets,2025-05-22
ORD108865,CUST2346,PROD99058,Electronics,Accessories,Home Office,Same Day,Card,Returned,2024-05-17,West,1286.72,-169.29,Electronics,Delhi,India,CUST2346,Jessica Moss,ORD108865,Card,PROD99058,Group Accessories,-169.29,West,Returned,8866,1286.72,Home Office,2024-05-23,Same Day,Delhi,Accessories,2024-05-17
ORD108866,CUST5034,PROD55170,Clothing,Jackets,Consumer,First Class,Card,Returned,2022-07-30,East,573.66,171.26,Clothing,Delhi,USA,CUST5034,Dennis Williams,ORD108866,Card,PROD55170,Late Jackets,171.26,East,Returned,8867,573.66,Consumer,2022-08-09,First Class,California,Jackets,2022-07-30
ORD108867,CUST9887,PROD22937,Furniture,Chairs,Corporate,Standard,Online,Returned,2023-02-21,West,517.56,72.19,Furniture,New York City,Canada,CUST9887,Todd Rubio,ORD108867,Online,PROD22937,Again Chairs,72.19,West,Returned,8868,517.56,Corporate,2023-02-28,Standard,Bavaria,Chairs,2023-02-21
ORD108868,CUST1998,PROD12578,Electronics,Cameras,Corporate,Second Class,Card,Not Returned,2023-04-29,North,913.21,-44.43,Electronics,Mumbai,Canada,CUST1998,Nicholas Collins,ORD108868,Card,PROD12578,Enter Cameras,-44.43,North,Not Returned,8869,913.21,Corporate,2023-05-06,Second Class,Texas,Cameras,2023-04-29
ORD108869,CUST3776,PROD20811,Furniture,Chairs,Consumer,Standard,COD,Returned,2023-06-09,West,369.7,111.52,Furniture,New York City,USA,CUST3776,Paul Lynch,ORD108869,COD,PROD20811,Chance Chairs,111.52,West,Returned,8870,369.7,Consumer,2023-06-11,Standard,Ontario,Chairs,2023-06-09
ORD108870,CUST9617,PROD12955,Electronics,Cameras,Home Office,Same Day,Online,Not Returned,2024-03-13,West,224.1,45.34,Electronics,Toronto,UK,CUST9617,James Smith,ORD108870,Online,PROD12955,Drug Cameras,45.34,West,Not Returned,8871,224.1,Home Office,2024-03-16,Same Day,New York,Cameras,2024-03-13
ORD108871,CUST9717,PROD32906,Electronics,Accessories,Home Office,Second Class,COD,Not Returned,2024-03-12,South,1696.85,-306.59,Electronics,Los Angeles,Germany,CUST9717,Amber Mercer,ORD108871,COD,PROD32906,Big Accessories,-306.59,South,Not Returned,8872,1696.85,Home Office,2024-03-18,Second Class,California,Accessories,2024-03-12
ORD108872,CUST8461,PROD93823,Clothing,Shirts,Consumer,First Class,Card,Returned,2021-12-19,West,1293.54,55.45,Clothing,Houston,USA,CUST8461,Robert Welch,ORD108872,Card,PROD93823,Plant Shirts,55.45,West,Returned,8873,1293.54,Consumer,2021-12-22,First Class,Bavaria,Shirts,2021-12-19
ORD108873,CUST2807,PROD83721,Clothing,Shoes,Home Office,Second Class,Card,Returned,2020-12-02,South,1018.7,-200.07,Clothing,New York City,USA,CUST2807,Jermaine Hess,ORD108873,Card,PROD83721,Draw Shoes,-200.07,South,Returned,8874,1018.7,Home Office,2020-12-07,Second Class,New York,Shoes,2020-12-02
ORD108874,CUST5868,PROD51622,Furniture,Chairs,Consumer,Second Class,Online,Not Returned,2024-08-23,West,1954.51,593.8,Furniture,Toronto,Germany,CUST5868,Erik Faulkner,ORD108874,Online,PROD51622,Force Chairs,593.8,West,Not Returned,8875,1954.51,Consumer,2024-08-25,Second Class,Ontario,Chairs,2024-08-23
ORD108875,CUST2030,PROD50947,Electronics,Mobiles,Consumer,First Class,Card,Not Returned,2022-11-14,South,310.47,-24.9,Electronics,Los Angeles,USA,CUST2030,Jesse Miller,ORD108875,Card,PROD50947,Plant Mobiles,-24.9,South,Not Returned,8876,310.47,Consumer,2022-11-18,First Class,Ontario,Mobiles,2022-11-14
ORD108876,CUST9872,PROD14632,Electronics,Laptops,Consumer,Standard,COD,Not Returned,2023-01-23,North,1928.68,-329.29,Electronics,Toronto,Canada,CUST9872,Gina Hoffman,ORD108876,COD,PROD14632,Free Laptops,-329.29,North,Not Returned,8877,1928.68,Consumer,2023-01-30,Standard,California,Laptops,2023-01-23
ORD108877,CUST5365,PROD32025,Furniture,Chairs,Corporate,Standard,Online,Not Returned,2024-03-20,South,904.84,-103.8,Furniture,Los Angeles,Germany,CUST5365,Steve Carney,ORD108877,Online,PROD32025,Consumer Chairs,-103.8,South,Not Returned,8878,904.84,Corporate,2024-03-21,Standard,Maharashtra,Chairs,2024-03-20
ORD108878,CUST5948,PROD67189,Clothing,Jackets,Corporate,First Class,Card,Not Returned,2023-08-17,East,677.52,233.74,Clothing,New York City,UK,CUST5948,Samantha Rubio,ORD108878,Card,PROD67189,Price Jackets,233.74,East,Not Returned,8879,677.52,Corporate,2023-08-23,First Class,New York,Jackets,2023-08-17
ORD108879,CUST1328,PROD72009,Clothing,Shoes,Corporate,Same Day,Online,Not Returned,2024-07-11,South,265.22,-40.9,Clothing,Mumbai,UK,CUST1328,Diana Horton,ORD108879,Online,PROD72009,Near Shoes,-40.9,South,Not Returned,8880,265.22,Corporate,2024-07-17,Same Day,California,Shoes,2024-07-11
ORD108880,CUST9526,PROD67478,Clothing,Shoes,Home Office,First Class,COD,Not Returned,2022-12-19,North,1952.9,233.44,Clothing,Munich,UK,CUST9526,Michael Tran,ORD108880,COD,PROD67478,Board Shoes,233.44,North,Not Returned,8881,1952.9,Home Office,2022-12-26,First Class,Bavaria,Shoes,2022-12-19
ORD108881,CUST1930,PROD37239,Clothing,Pants,Home Office,Standard,Online,Returned,2020-10-26,East,1624.23,-296.29,Clothing,Delhi,USA,CUST1930,Jessica Hall,ORD108881,Online,PROD37239,Size Pants,-296.29,East,Returned,8882,1624.23,Home Office,2020-11-03,Standard,Bavaria,Pants,2020-10-26
ORD108882,CUST1185,PROD21895,Furniture,Chairs,Consumer,First Class,COD,Returned,2025-03-26,North,1923.77,-119.13,Furniture,Los Angeles,UK,CUST1185,Michael Beck,ORD108882,COD,PROD21895,Few Chairs,-119.13,North,Returned,8883,1923.77,Consumer,2025-04-02,First Class,New York,Chairs,2025-03-26
ORD108883,CUST5125,PROD80532,Furniture,Sofas,Corporate,Same Day,Card,Returned,2022-04-01,South,1671.86,117.6,Furniture,Munich,Germany,CUST5125,Christopher Thomas,ORD108883,Card,PROD80532,Maybe Sofas,117.6,South,Returned,8884,1671.86,Corporate,2022-04-04,Same Day,Texas,Sofas,2022-04-01
ORD108884,CUST7182,PROD37843,Clothing,Shoes,Corporate,Standard,Online,Not Returned,2021-10-05,West,150.21,11.41,Clothing,Los Angeles,UK,CUST7182,Laura Smith,ORD108884,Online,PROD37843,Bed Shoes,11.41,West,Not Returned,8885,150.21,Corporate,2021-10-10,Standard,California,Shoes,2021-10-05
ORD108885,CUST6158,PROD50826,Electronics,Accessories,Consumer,Standard,Card,Returned,2022-06-09,West,999.46,59.34,Electronics,Los Angeles,India,CUST6158,Erika Wu,ORD108885,Card,PROD50826,Rich Accessories,59.34,West,Returned,8886,999.46,Consumer,2022-06-16,Standard,Bavaria,Accessories,2022-06-09
ORD108886,CUST9292,PROD56401,Furniture,Chairs,Consumer,Second Class,Online,Not Returned,2022-12-16,West,680.64,241.3,Furniture,Los Angeles,India,CUST9292,Sarah Carter,ORD108886,Online,PROD56401,Trouble Chairs,241.3,West,Not Returned,8887,680.64,Consumer,2022-12-25,Second Class,Texas,Chairs,2022-12-16
ORD108887,CUST6937,PROD11120,Clothing,Jackets,Consumer,Standard,Online,Returned,2020-11-18,North,1175.47,191.57,Clothing,Mumbai,Germany,CUST6937,Nicholas Alexander,ORD108887,Online,PROD11120,However Jackets,191.57,North,Returned,8888,1175.47,Consumer,2020-11-19,Standard,Ontario,Jackets,2020-11-18
ORD108888,CUST2030,PROD86452,Clothing,Shirts,Consumer,First Class,Online,Not Returned,2023-10-01,West,1992.55,396.29,Clothing,Houston,UK,CUST2030,Erin Hurst,ORD108888,Online,PROD86452,Instead Shirts,396.29,West,Not Returned,8889,1992.55,Consumer,2023-10-07,First Class,Ontario,Shirts,2023-10-01
ORD108889,CUST8865,PROD81484,Electronics,Accessories,Corporate,Same Day,Card,Returned,2021-11-27,West,1233.06,38.34,Electronics,Mumbai,Canada,CUST8865,Gary Smith,ORD108889,Card,PROD81484,Seem Accessories,38.34,West,Returned,8890,1233.06,Corporate,2021-11-29,Same Day,Delhi,Accessories,2021-11-27
ORD108890,CUST2852,PROD46606,Clothing,Shirts,Corporate,Same Day,COD,Not Returned,2023-04-04,North,1065.37,-110.03,Clothing,New York City,India,CUST2852,Julia Hubbard,ORD108890,COD,PROD46606,Seek Shirts,-110.03,North,Not Returned,8891,1065.37,Corporate,2023-04-07,Same Day,Texas,Shirts,2023-04-04
ORD108891,CUST2187,PROD77814,Electronics,Accessories,Home Office,First Class,Online,Returned,2021-11-06,West,417.64,81.56,Electronics,Toronto,USA,CUST2187,James Daniels,ORD108891,Online,PROD77814,Trouble Accessories,81.56,West,Returned,8892,417.64,Home Office,2021-11-13,First Class,Maharashtra,Accessories,2021-11-06
ORD108892,CUST3609,PROD80705,Clothing,Shoes,Consumer,Second Class,COD,Returned,2021-02-23,North,1636.9,131.69,Clothing,Los Angeles,UK,CUST3609,Leslie Sutton,ORD108892,COD,PROD80705,Low Shoes,131.69,North,Returned,8893,1636.9,Consumer,2021-03-02,Second Class,Delhi,Shoes,2021-02-23
ORD108893,CUST4621,PROD66107,Clothing,Pants,Consumer,Standard,COD,Returned,2022-04-20,West,1636.46,442.66,Clothing,Delhi,USA,CUST4621,Danielle Reynolds,ORD108893,COD,PROD66107,Trouble Pants,442.66,West,Returned,8894,1636.46,Consumer,2022-04-23,Standard,Bavaria,Pants,2022-04-20
ORD108894,CUST1132,PROD42533,Electronics,Mobiles,Corporate,First Class,Card,Returned,2024-01-30,South,435.84,79.63,Electronics,Delhi,India,CUST1132,Andre Freeman,ORD108894,Card,PROD42533,Part Mobiles,79.63,South,Returned,8895,435.84,Corporate,2024-02-05,First Class,Maharashtra,Mobiles,2024-01-30
ORD108895,CUST4490,PROD51392,Electronics,Accessories,Corporate,Same Day,COD,Not Returned,2023-12-16,South,1191.32,264.07,Electronics,Toronto,Canada,CUST4490,Bruce Lopez,ORD108895,COD,PROD51392,Century Accessories,264.07,South,Not Returned,8896,1191.32,Corporate,2023-12-26,Same Day,Bavaria,Accessories,2023-12-16
ORD108896,CUST3211,PROD29925,Electronics,Cameras,Corporate,Second Class,Online,Returned,2024-12-04,South,1220.68,437.19,Electronics,Toronto,USA,CUST3211,John Garner,ORD108896,Online,PROD29925,Kind Cameras,437.19,South,Returned,8897,1220.68,Corporate,2024-12-10,Second Class,Ontario,Cameras,2024-12-04
ORD108897,CUST5956,PROD96085,Electronics,Cameras,Consumer,First Class,Online,Returned,2022-03-29,South,1503.47,77.3,Electronics,Los Angeles,UK,CUST5956,Christopher Hall,ORD108897,Online,PROD96085,Something Cameras,77.3,South,Returned,8898,1503.47,Consumer,2022-03-31,First Class,California,Cameras,2022-03-29
ORD108898,CUST4539,PROD50127,Clothing,Pants,Corporate,Second Class,Online,Returned,2025-09-03,South,680.2,-40.0,Clothing,Toronto,India,CUST4539,Rose Bonilla DDS,ORD108898,Online,PROD50127,Data Pants,-40.0,South,Returned,8899,680.2,Corporate,2025-09-06,Second Class,Texas,Pants,2025-09-03
ORD108899,CUST8432,PROD88875,Furniture,Tables,Consumer,Standard,Card,Not Returned,2021-02-08,South,399.79,30.48,Furniture,Los Angeles,Germany,CUST8432,Tracy Reed,ORD108899,Card,PROD88875,Message Tables,30.48,South,Not Returned,8900,399.79,Consumer,2021-02-11,Standard,New York,Tables,2021-02-08
ORD108900,CUST9734,PROD19390,Furniture,Tables,Home Office,Standard,Online,Not Returned,2021-06-21,West,1216.53,92.21,Furniture,Los Angeles,UK,CUST9734,Janet Hayes,ORD108900,Online,PROD19390,Lot Tables,92.21,West,Not Returned,8901,1216.53,Home Office,2021-06-28,Standard,Bavaria,Tables,2021-06-21
ORD108901,CUST8625,PROD44661,Clothing,Pants,Consumer,Standard,Online,Not Returned,2025-07-20,West,1293.69,28.19,Clothing,Houston,Canada,CUST8625,Jared Green,ORD108901,Online,PROD44661,Society Pants,28.19,West,Not Returned,8902,1293.69,Consumer,2025-07-29,Standard,Delhi,Pants,2025-07-20
ORD108902,CUST6008,PROD37883,Furniture,Sofas,Corporate,Standard,COD,Not Returned,2021-08-25,West,1093.47,-65.61,Furniture,New York City,Germany,CUST6008,Kathleen Rocha,ORD108902,COD,PROD37883,Like Sofas,-65.61,West,Not Returned,8903,1093.47,Corporate,2021-08-29,Standard,California,Sofas,2021-08-25
ORD108903,CUST4922,PROD59791,Electronics,Accessories,Consumer,Same Day,Card,Not Returned,2022-10-16,South,82.69,19.25,Electronics,Munich,Canada,CUST4922,Susan Anderson,ORD108903,Card,PROD59791,Particular Accessories,19.25,South,Not Returned,8904,82.69,Consumer,2022-10-21,Same Day,Ontario,Accessories,2022-10-16
ORD108904,CUST9423,PROD91544,Electronics,Laptops,Corporate,First Class,Online,Returned,2025-01-15,South,576.86,67.92,Electronics,Los Angeles,Germany,CUST9423,Paul Johnson,ORD108904,Online,PROD91544,Trade Laptops,67.92,South,Returned,8905,576.86,Corporate,2025-01-17,First Class,Ontario,Laptops,2025-01-15
ORD108905,CUST8590,PROD30780,Furniture,Chairs,Consumer,Same Day,COD,Returned,2022-11-23,South,1732.28,-117.61,Furniture,Los Angeles,UK,CUST8590,Kathy Sandoval,ORD108905,COD,PROD30780,Loss Chairs,-117.61,South,Returned,8906,1732.28,Consumer,2022-11-24,Same Day,Delhi,Chairs,2022-11-23
ORD108906,CUST1239,PROD16744,Furniture,Chairs,Home Office,Same Day,Card,Returned,2023-03-19,North,1156.41,206.94,Furniture,Los Angeles,USA,CUST1239,John Thompson,ORD108906,Card,PROD16744,Again Chairs,206.94,North,Returned,8907,1156.41,Home Office,2023-03-26,Same Day,Ontario,Chairs,2023-03-19
ORD108907,CUST2632,PROD59884,Electronics,Mobiles,Home Office,Same Day,COD,Returned,2024-01-24,West,1099.1,316.97,Electronics,Mumbai,India,CUST2632,Shawn Osborne,ORD108907,COD,PROD59884,Ago Mobiles,316.97,West,Returned,8908,1099.1,Home Office,2024-02-01,Same Day,Maharashtra,Mobiles,2024-01-24
ORD108908,CUST2968,PROD33313,Clothing,Shirts,Consumer,Second Class,Card,Not Returned,2023-06-02,South,521.84,58.63,Clothing,Houston,Canada,CUST2968,Dr. Robert Gordon,ORD108908,Card,PROD33313,Item Shirts,58.63,South,Not Returned,8909,521.84,Consumer,2023-06-05,Second Class,Bavaria,Shirts,2023-06-02
ORD108909,CUST4568,PROD18723,Clothing,Shoes,Home Office,Same Day,Card,Not Returned,2024-11-29,East,1097.38,168.36,Clothing,Munich,UK,CUST4568,Danielle Bailey,ORD108909,Card,PROD18723,Since Shoes,168.36,East,Not Returned,8910,1097.38,Home Office,2024-12-08,Same Day,Ontario,Shoes,2024-11-29
ORD108910,CUST8369,PROD26559,Clothing,Pants,Home Office,Second Class,Online,Returned,2023-10-15,West,1459.32,115.94,Clothing,Toronto,UK,CUST8369,Joseph Rodriguez,ORD108910,Online,PROD26559,Himself Pants,115.94,West,Returned,8911,1459.32,Home Office,2023-10-19,Second Class,California,Pants,2023-10-15
ORD108911,CUST1165,PROD98199,Electronics,Mobiles,Corporate,Same Day,COD,Not Returned,2023-02-15,East,1998.39,-38.75,Electronics,Houston,Canada,CUST1165,Christopher Gill,ORD108911,COD,PROD98199,Up Mobiles,-38.75,East,Not Returned,8912,1998.39,Corporate,2023-02-23,Same Day,California,Mobiles,2023-02-15
ORD108912,CUST6337,PROD66990,Furniture,Sofas,Home Office,Standard,Online,Not Returned,2023-07-09,North,364.24,-52.17,Furniture,Toronto,USA,CUST6337,Timothy Robles,ORD108912,Online,PROD66990,Trip Sofas,-52.17,North,Not Returned,8913,364.24,Home Office,2023-07-15,Standard,Bavaria,Sofas,2023-07-09
ORD108913,CUST4395,PROD59365,Furniture,Beds,Home Office,First Class,COD,Returned,2021-06-17,East,860.55,229.48,Furniture,New York City,India,CUST4395,Tyler Thomas,ORD108913,COD,PROD59365,Improve Beds,229.48,East,Returned,8914,860.55,Home Office,2021-06-26,First Class,Bavaria,Beds,2021-06-17
ORD108914,CUST3556,PROD29911,Clothing,Shoes,Home Office,First Class,Online,Returned,2024-02-16,East,706.54,-139.72,Clothing,Los Angeles,UK,CUST3556,Jordan Thomas,ORD108914,Online,PROD29911,Rule Shoes,-139.72,East,Returned,8915,706.54,Home Office,2024-02-26,First Class,Texas,Shoes,2024-02-16
ORD108915,CUST2977,PROD56508,Electronics,Accessories,Consumer,First Class,Online,Returned,2022-07-14,West,1703.62,-128.48,Electronics,Toronto,UK,CUST2977,Robert Rose,ORD108915,Online,PROD56508,Safe Accessories,-128.48,West,Returned,8916,1703.62,Consumer,2022-07-21,First Class,Texas,Accessories,2022-07-14
ORD108916,CUST1379,PROD16967,Furniture,Tables,Consumer,Second Class,Card,Not Returned,2024-02-19,West,384.24,60.49,Furniture,Munich,UK,CUST1379,Kevin Manning,ORD108916,Card,PROD16967,Official Tables,60.49,West,Not Returned,8917,384.24,Consumer,2024-02-27,Second Class,California,Tables,2024-02-19
ORD108917,CUST1568,PROD27710,Furniture,Chairs,Consumer,Same Day,COD,Returned,2023-04-12,North,1045.51,-30.57,Furniture,Toronto,Germany,CUST1568,Rebekah Garcia,ORD108917,COD,PROD27710,Describe Chairs,-30.57,North,Returned,8918,1045.51,Consumer,2023-04-15,Same Day,Delhi,Chairs,2023-04-12
ORD108918,CUST3482,PROD59853,Clothing,Jackets,Corporate,Same Day,COD,Returned,2025-09-25,West,958.35,261.94,Clothing,Delhi,Canada,CUST3482,Antonio Peters,ORD108918,COD,PROD59853,Develop Jackets,261.94,West,Returned,8919,958.35,Corporate,2025-10-05,Same Day,New York,Jackets,2025-09-25
ORD108919,CUST1063,PROD16845,Clothing,Jackets,Home Office,Standard,COD,Not Returned,2025-03-01,West,310.07,13.46,Clothing,Delhi,UK,CUST1063,Jeffrey Harrington,ORD108919,COD,PROD16845,Loss Jackets,13.46,West,Not Returned,8920,310.07,Home Office,2025-03-11,Standard,California,Jackets,2025-03-01
ORD108920,CUST4925,PROD58517,Furniture,Chairs,Corporate,Standard,COD,Not Returned,2023-07-05,East,1703.0,134.66,Furniture,Delhi,USA,CUST4925,Lisa Wells,ORD108920,COD,PROD58517,Require Chairs,134.66,East,Not Returned,8921,1703.0,Corporate,2023-07-08,Standard,California,Chairs,2023-07-05
ORD108921,CUST8469,PROD86562,Clothing,Shoes,Home Office,First Class,Card,Returned,2022-06-27,North,1184.98,-142.1,Clothing,Munich,UK,CUST8469,Antonio White,ORD108921,Card,PROD86562,Population Shoes,-142.1,North,Returned,8922,1184.98,Home Office,2022-06-30,First Class,Texas,Shoes,2022-06-27
ORD108922,CUST9180,PROD29233,Clothing,Shirts,Corporate,Same Day,Online,Not Returned,2025-09-26,West,372.26,148.87,Clothing,Toronto,India,CUST9180,Jordan Lee,ORD108922,Online,PROD29233,Crime Shirts,148.87,West,Not Returned,8923,372.26,Corporate,2025-10-01,Same Day,Ontario,Shirts,2025-09-26
ORD108923,CUST7624,PROD91971,Clothing,Shirts,Consumer,Same Day,Online,Not Returned,2023-01-03,North,1283.69,66.5,Clothing,Los Angeles,UK,CUST7624,Kathleen Garrett,ORD108923,Online,PROD91971,House Shirts,66.5,North,Not Returned,8924,1283.69,Consumer,2023-01-06,Same Day,New York,Shirts,2023-01-03
ORD108924,CUST9441,PROD27864,Clothing,Jackets,Consumer,Second Class,Card,Not Returned,2023-09-24,West,491.2,32.3,Clothing,New York City,UK,CUST9441,Rebecca Meyers,ORD108924,Card,PROD27864,Where Jackets,32.3,West,Not Returned,8925,491.2,Consumer,2023-10-03,Second Class,New York,Jackets,2023-09-24
ORD108925,CUST1353,PROD89351,Furniture,Chairs,Home Office,First Class,COD,Not Returned,2024-06-20,South,840.97,205.65,Furniture,Houston,India,CUST1353,Christopher Weiss,ORD108925,COD,PROD89351,Add Chairs,205.65,South,Not Returned,8926,840.97,Home Office,2024-06-27,First Class,Delhi,Chairs,2024-06-20
ORD108926,CUST3521,PROD92671,Electronics,Cameras,Home Office,Same Day,Online,Returned,2024-03-09,East,893.98,248.71,Electronics,Houston,Canada,CUST3521,Brandon Bailey,ORD108926,Online,PROD92671,Chair Cameras,248.71,East,Returned,8927,893.98,Home Office,2024-03-15,Same Day,Texas,Cameras,2024-03-09
ORD108927,CUST6201,PROD51617,Electronics,Cameras,Home Office,Same Day,Online,Returned,2023-10-08,East,849.83,334.87,Electronics,Houston,UK,CUST6201,Amy Cooper,ORD108927,Online,PROD51617,Alone Cameras,334.87,East,Returned,8928,849.83,Home Office,2023-10-10,Same Day,Delhi,Cameras,2023-10-08
ORD108928,CUST4918,PROD98372,Electronics,Accessories,Corporate,Second Class,Online,Not Returned,2021-03-06,South,844.6,-81.33,Electronics,Munich,Canada,CUST4918,Helen Huynh,ORD108928,Online,PROD98372,Bit Accessories,-81.33,South,Not Returned,8929,844.6,Corporate,2021-03-10,Second Class,New York,Accessories,2021-03-06
ORD108929,CUST4699,PROD47162,Furniture,Tables,Consumer,Same Day,COD,Returned,2022-10-03,West,1583.87,576.37,Furniture,Munich,India,CUST4699,Joshua George,ORD108929,COD,PROD47162,Tree Tables,576.37,West,Returned,8930,1583.87,Consumer,2022-10-08,Same Day,Texas,Tables,2022-10-03
ORD108930,CUST8007,PROD27517,Clothing,Pants,Consumer,First Class,Card,Not Returned,2024-04-01,North,134.84,-6.46,Clothing,Mumbai,India,CUST8007,Wanda Joseph,ORD108930,Card,PROD27517,Different Pants,-6.46,North,Not Returned,8931,134.84,Consumer,2024-04-11,First Class,Ontario,Pants,2024-04-01
ORD108931,CUST3402,PROD78440,Furniture,Tables,Corporate,Standard,Card,Returned,2023-04-10,East,948.33,-143.53,Furniture,Houston,UK,CUST3402,Allison Schmidt,ORD108931,Card,PROD78440,Between Tables,-143.53,East,Returned,8932,948.33,Corporate,2023-04-20,Standard,Bavaria,Tables,2023-04-10
ORD108932,CUST1376,PROD64126,Furniture,Beds,Consumer,Same Day,Online,Returned,2024-02-17,East,913.02,161.79,Furniture,Delhi,Germany,CUST1376,Stephanie Green,ORD108932,Online,PROD64126,Military Beds,161.79,East,Returned,8933,913.02,Consumer,2024-02-26,Same Day,Delhi,Beds,2024-02-17
ORD108933,CUST9071,PROD93933,Electronics,Mobiles,Consumer,Same Day,Online,Returned,2020-12-15,West,820.51,-103.77,Electronics,Los Angeles,USA,CUST9071,Adam Reid,ORD108933,Online,PROD93933,Notice Mobiles,-103.77,West,Returned,8934,820.51,Consumer,2020-12-21,Same Day,Ontario,Mobiles,2020-12-15
ORD108934,CUST4392,PROD83439,Electronics,Laptops,Corporate,Second Class,COD,Not Returned,2024-03-29,North,566.69,23.04,Electronics,Houston,Canada,CUST4392,Michael May,ORD108934,COD,PROD83439,General Laptops,23.04,North,Not Returned,8935,566.69,Corporate,2024-04-01,Second Class,Texas,Laptops,2024-03-29
ORD108935,CUST1745,PROD24687,Clothing,Shirts,Consumer,First Class,Online,Returned,2023-08-07,East,735.29,5.84,Clothing,Houston,India,CUST1745,Elizabeth Barber,ORD108935,Online,PROD24687,Practice Shirts,5.84,East,Returned,8936,735.29,Consumer,2023-08-14,First Class,Bavaria,Shirts,2023-08-07
ORD108936,CUST6205,PROD41956,Furniture,Beds,Consumer,Standard,Card,Returned,2023-03-16,East,1495.21,527.74,Furniture,Los Angeles,Canada,CUST6205,Morgan Garcia,ORD108936,Card,PROD41956,Enter Beds,527.74,East,Returned,8937,1495.21,Consumer,2023-03-18,Standard,Texas,Beds,2023-03-16
ORD108937,CUST2269,PROD50670,Electronics,Laptops,Consumer,Standard,Online,Returned,2023-08-29,East,968.32,-87.06,Electronics,Toronto,USA,CUST2269,Michelle Mora,ORD108937,Online,PROD50670,Risk Laptops,-87.06,East,Returned,8938,968.32,Consumer,2023-09-04,Standard,Texas,Laptops,2023-08-29
ORD108938,CUST5462,PROD74810,Electronics,Laptops,Corporate,First Class,Online,Not Returned,2020-11-09,West,120.66,-23.67,Electronics,Mumbai,USA,CUST5462,Alan Cardenas,ORD108938,Online,PROD74810,Establish Laptops,-23.67,West,Not Returned,8939,120.66,Corporate,2020-11-12,First Class,Ontario,Laptops,2020-11-09
ORD108939,CUST4925,PROD82073,Furniture,Beds,Corporate,Standard,Card,Not Returned,2021-06-14,South,645.91,149.7,Furniture,Houston,India,CUST4925,Sabrina Davis,ORD108939,Card,PROD82073,Threat Beds,149.7,South,Not Returned,8940,645.91,Corporate,2021-06-16,Standard,Texas,Beds,2021-06-14
ORD108940,CUST9059,PROD13020,Clothing,Shirts,Home Office,Same Day,Card,Returned,2025-01-05,East,1198.81,196.58,Clothing,Toronto,Germany,CUST9059,Rachel Lane,ORD108940,Card,PROD13020,Woman Shirts,196.58,East,Returned,8941,1198.81,Home Office,2025-01-06,Same Day,New York,Shirts,2025-01-05
